Timestamp (UTC),Longitude,Latitude,Pressure [dBar],Temperature [degC],Salinity [psu],PAR [microE/m2/s],CDOM [ppb],Backscatter (700nm),Chlorophyll-a [micro-gm/l]
1787339710.5202026,,,53.460001945495605,10.922200202941895,34.90675345662808,0.0,1.7252000570297241,0.00015877500118222088,0.357699990272522
1787339800.7902832,,,63.379998207092285,10.921600341796875,34.904952161369,0.0,1.7252000570297241,0.0001514750038040802,0.30660000443458557
1787339891.080536,,,74.39000129699707,10.918100357055664,34.90522500968218,0.0,1.7252000570297241,0.00014965000445954502,0.42340001463890076
1787339981.5791016,,,85.93000411987305,10.923999786376953,34.90331656412479,0.0,1.7252000570297241,0.0001514750038040802,0.32120001316070557
1787340071.8909607,,,98.00999641418457,10.909099578857422,34.902660986340535,0.0,1.7252000570297241,0.00015330000314861536,0.32850000262260437
1787340162.6266785,,,110.41999816894531,10.897199630737305,34.90110421784085,0.0,1.7252000570297241,0.00015877500118222088,0.3138999938964844
1787340252.9456482,,,122.72000312805176,10.859600067138672,34.89483203951462,0.0,1.7252000570297241,0.00016242499987129122,0.32120001316070557
1787340343.6056519,,,135.83999633789062,10.866100311279297,34.8922631346557,0.0,1.7252000570297241,0.0001569500018376857,0.32850000262260437
1787340434.0714417,,,149.9899959564209,10.781200408935547,34.8755544014313,0.0,1.7252000570297241,0.00018250000721309334,0.3138999938964844
1787340524.60672,,,165.03999710083008,10.858200073242188,34.890393281570674,0.0,1.7252000570297241,0.00017884999397210777,0.3357999920845032
1787341973.6178894,,,4.2500001192092896,10.952699661254883,34.91534995139823,0.0,1.7252000570297241,0.00013869999384041876,0.34310001134872437
1787342063.9570923,,,13.380000591278076,10.920999526977539,34.90939442325542,0.0,1.7252000570297241,0.00015877500118222088,0.37959998846054077
1787342154.417694,,,22.56999969482422,10.95359992980957,34.914612587496535,0.0,1.7252000570297241,0.00014600000577047467,0.35040000081062317
1787342244.8365479,,,32.50999927520752,10.94159984588623,34.9173506233399,0.0,1.7252000570297241,0.00014965000445954502,0.34310001134872437
1787342335.0984497,,,43.5099983215332,10.883600234985352,34.896347085913476,0.0,1.7252000570297241,0.0001642499992158264,0.3138999938964844
1787342425.6540222,,,54.99000072479248,10.875200271606445,34.89766338666613,0.0,1.7252000570297241,0.00016242499987129122,0.30660000443458557
1787342516.052063,,,66.38000011444092,10.849100112915039,34.8898316610164,0.0,1.7252000570297241,0.00018615000590216368,0.32850000262260437
1787342606.6647644,,,76.88000202178955,10.847000122070312,34.8910043789559,0.0,1.7252000570297241,0.00017884999397210777,0.357699990272522
1787342697.0743103,,,88.14999580383301,10.803099632263184,34.88253017130972,0.0,1.7252000570297241,0.00016789999790489674,0.32850000262260437
1787342787.6506348,,,101.2399959564209,10.641900062561035,34.85974505436205,0.0,1.7252000570297241,0.00017154999659396708,0.32120001316070557
1787342878.0056763,,,112.69000053405762,10.56879997253418,34.83176292036254,0.0,1.7252000570297241,0.0001642499992158264,0.3138999938964844
1787342968.4331055,,,123.19000244140625,10.557600021362305,34.83206054638275,0.0,1.7252000570297241,0.00017519999528303742,0.34310001134872437
1787343058.943695,,,135.0,10.546099662780762,34.828017615860446,0.0,1.7252000570297241,0.00020257500000298023,0.32850000262260437
1787343149.6452026,,,144.350004196167,10.540900230407715,34.82573076971995,0.0,1.7252000570297241,0.00016060000052675605,0.32850000262260437
1787343239.9580994,,,154.60000038146973,10.541199684143066,34.82646436964893,0.0,1.6344000101089478,0.00016060000052675605,0.30660000443458557
1787343330.3714905,,,167.29000091552734,10.544300079345703,34.82614741420461,0.0,1.7252000570297241,0.00015877500118222088,0.30660000443458557
1787344794.7969666,,,4.539999961853027,10.920700073242188,34.90877370387457,0.0,1.7252000570297241,0.00014965000445954502,0.35040000081062317
1787344885.5284424,,,14.040000438690186,10.91349983215332,34.9073302923952,0.0,1.7252000570297241,0.00014782500511500984,0.3357999920845032
1787344975.9436646,,,22.890000343322754,10.914600372314453,34.906882123445676,0.0,1.7252000570297241,0.00015512500249315053,0.37229999899864197
1787345066.538391,,,32.9200005531311,10.919500350952148,34.906990269007906,0.0,1.6344000101089478,0.0001569500018376857,0.32850000262260437
1787345156.9906921,,,43.480000495910645,10.896100044250488,34.89937744256803,0.0,1.7252000570297241,0.00017337499593850225,0.32850000262260437
1787345247.3600464,,,54.80000019073486,10.878800392150879,34.892114582262415,0.0,1.7252000570297241,0.00015877500118222088,0.2992999851703644
1787345337.7833557,,,66.40999794006348,10.881600379943848,34.90364434671146,0.0,1.6344000101089478,0.0001770249946275726,0.2992999851703644
1787345428.376587,,,77.75000095367432,10.891799926757812,34.906938996588146,0.0,1.7252000570297241,0.00015877500118222088,0.32120001316070557
1787345518.933838,,,88.83999824523926,10.864100456237793,34.89457145048157,0.0,1.7252000570297241,0.0001642499992158264,0.3357999920845032
1787345609.3575134,,,99.91000175476074,10.835200309753418,34.88935848892481,0.0,1.7252000570297241,0.00016607499856036156,0.2919999957084656
1787345699.8535156,,,110.4800033569336,10.819100379943848,34.8839960761872,0.0,1.7252000570297241,0.0001569500018376857,0.30660000443458557
1787345790.2598572,,,121.25,10.807700157165527,34.882089254087234,0.0,1.7252000570297241,0.0001843250065576285,0.2992999851703644
1787345880.6853027,,,131.8400001525879,10.810500144958496,34.88137579547278,0.0,1.7252000570297241,0.00015512500249315053,0.2919999957084656
1787345970.947754,,,142.17000007629395,10.657500267028809,34.84750286193056,0.0,1.7252000570297241,0.00016242499987129122,0.32850000262260437
1787346061.3771973,,,151.78000450134277,10.634300231933594,34.843467109356965,0.0,1.7252000570297241,0.00028470001416280866,0.357699990272522
1787346151.774353,,,159.06999588012695,10.615400314331055,34.841804016752704,0.0,1.7252000570297241,0.00020987499738112092,0.34310001134872437
1787346242.0388184,,,168.0299949645996,10.645500183105469,34.847806075904764,0.0,1.7252000570297241,0.00020987499738112092,0.34310001134872437
1787347521.880249,,,3.9500001072883606,10.910400390625,34.90513686733851,0.0,1.7252000570297241,0.00014782500511500984,0.2773999869823456
1787347612.3051147,,,14.96000051498413,10.916199684143066,34.90794614712182,0.0,1.7252000570297241,0.00014600000577047467,0.32120001316070557
1787347702.6770935,,,25.190000534057617,10.895999908447266,34.9018322693011,0.0,1.7252000570297241,0.00014782500511500984,0.37959998846054077
1787347792.9396057,,,36.88999891281128,10.884599685668945,34.90410101922156,0.0,1.7252000570297241,0.00014782500511500984,0.357699990272522
1787348215.0484009,171.05766833333334,-45.77539166666667,,,,,,,
1787348303.8380737,171.05762833333333,-45.77532333333333,,,,,,,
1787348333.0,171.05763333333329,-45.77531666666667,,,,,,,
1787348350.0,171.05763333333329,-45.77531666666667,,,,,,,
1787348599.0,171.05763333333329,-45.77531666666667,,,,,,,
1787348749.0,171.0803,-45.77156666666666,,,,,,,
1787348814.8619385,171.05762833333333,-45.77532333333333,,,,,,,
1787348932.8251343,171.05743833333332,-45.77470333333333,,,,,,,
1787348974.7380676,,,4.7200000286102295,10.858200073242188,34.89452062848554,0.0,1.7252000570297241,0.00015330000314861536,0.24819999933242798
1787349125.3408813,,,25.220000743865967,10.8858003616333,34.901723143336405,0.0,1.7252000570297241,0.00015512500249315053,0.357699990272522
1787349275.689392,,,47.10000038146973,10.891799926757812,34.90083935287277,0.0,1.7252000570297241,0.00016607499856036156,0.38690000772476196
1787349426.2546082,,,68.22999954223633,10.875699996948242,34.89872558002257,0.0,1.7252000570297241,0.00014782500511500984,0.35040000081062317
1787349576.9629822,,,90.03999710083008,10.896200180053711,34.900214350403594,0.0,1.7252000570297241,0.00017337499593850225,0.3357999920845032
1787349727.354004,,,114.77999687194824,10.895500183105469,34.90296597210346,0.0,1.7252000570297241,0.00015330000314861536,0.36500000953674316
1787349878.0377502,,,144.91999626159668,10.844799995422363,34.901762376791076,0.0,1.7252000570297241,0.0001441750064259395,0.30660000443458557
1787350028.7007446,,,178.1599998474121,10.761300086975098,34.84062122818983,0.0,1.7252000570297241,0.0001441750064259395,0.32120001316070557
1787351628.87323,171.05748666666665,-45.77458333333334,,,,,,,
1787351675.230072,,,4.639999866485596,10.922800064086914,34.90552507999142,0.0,1.7252000570297241,0.0001569500018376857,0.2919999957084656
1787351825.406372,,,20.280001163482666,10.919500350952148,34.90729910489384,0.0,1.7252000570297241,0.00017154999659396708,0.38690000772476196
1787351976.0787354,,,36.74000024795532,10.866700172424316,34.89607703195811,0.0,1.7252000570297241,0.00014052499318495393,0.35040000081062317
1787352126.4458618,,,57.04999923706055,10.89490032196045,34.90150418047929,0.0,1.7252000570297241,0.00014600000577047467,0.3357999920845032
1787352276.9731445,,,80.95000267028809,10.812000274658203,34.88782996057242,0.0,1.7252000570297241,0.00014782500511500984,0.3138999938964844
1787352427.3964539,,,108.21999549865723,10.82229995727539,34.88798334120711,0.0,1.7252000570297241,0.00014235000708140433,0.32850000262260437
1787352577.9866943,,,136.04000091552734,10.647199630737305,34.85335575734619,0.0,1.7252000570297241,0.00014782500511500984,0.32120001316070557
1787352728.3446045,,,160.80999374389648,10.639399528503418,34.828592670579326,0.0,1.7252000570297241,0.00016607499856036156,0.2919999957084656
1787354433.2876892,,,4.53000009059906,10.89780044555664,34.89965288939548,0.0,1.7252000570297241,0.00014782500511500984,0.21899999678134918
1787354588.7018433,,,17.87999987602234,10.863699913024902,34.894943823267425,0.0,1.7252000570297241,0.00014600000577047467,0.2554999887943268
1787354739.1325989,,,31.410000324249268,10.842900276184082,34.89430938800366,0.0,1.7252000570297241,0.0001514750038040802,0.35040000081062317
1787354889.464569,,,49.40999984741211,10.867199897766113,34.893477421222,0.0,1.7252000570297241,0.00015330000314861536,0.34310001134872437
1787355039.738922,,,64.85000133514404,10.796799659729004,34.882303600575916,0.0,1.7252000570297241,0.00014600000577047467,0.2919999957084656
1787355190.5040894,,,80.27000427246094,10.79889965057373,34.88266810127161,0.0,1.7252000570297241,0.0001916250039357692,0.3357999920845032
1787355341.077362,,,96.26999855041504,10.796500205993652,34.88245033189175,0.0,1.815999984741211,0.00017519999528303742,0.32120001316070557
1787355491.6114197,,,112.03000068664551,10.806900024414062,34.884696020174054,0.0,1.7252000570297241,0.00015330000314861536,0.32850000262260437
1787355642.2314453,,,129.61999893188477,10.804400444030762,34.883773125670466,0.0,1.7252000570297241,0.00014600000577047467,0.32850000262260437
1787355792.6126099,,,144.54999923706055,10.807000160217285,34.88270835712049,0.0,1.7252000570297241,0.00016607499856036156,0.3138999938964844
1787355943.1913147,,,159.14999961853027,10.782999992370605,34.87875523917106,0.0,1.7252000570297241,0.00014965000445954502,0.3357999920845032
1787356093.4167175,,,172.36000061035156,10.793899536132812,34.87949590911299,0.0,1.7252000570297241,0.0001441750064259395,0.32850000262260437
1787357301.0662537,,,4.600000083446503,10.798800468444824,34.88410307034477,0.0,1.7252000570297241,0.00014235000708140433,0.2554999887943268
1787357451.5768433,,,22.950000762939453,10.815099716186523,34.88753412298461,0.0,1.7252000570297241,0.0001441750064259395,0.3357999920845032
1787357602.217041,,,43.79000186920166,10.82040023803711,34.88287103277233,0.0,1.7252000570297241,0.0001441750064259395,0.34310001134872437
1787357752.376587,,,63.01000118255615,10.799500465393066,34.88196446571058,0.0,1.7252000570297241,0.0001441750064259395,0.357699990272522
1787357902.7346802,,,84.16000366210938,10.792900085449219,34.88231573650955,0.0,1.7252000570297241,0.0001514750038040802,0.32850000262260437
1787358053.3001099,,,104.84000205993652,10.876500129699707,34.8974945428157,0.0,1.7252000570297241,0.00014052499318495393,0.35040000081062317
1787358203.6116333,,,129.4200038909912,10.68649959564209,34.85989193929211,0.0,1.7252000570297241,0.0001569500018376857,0.357699990272522
1787358354.071869,,,163.93999099731445,10.638400077819824,34.84243114782943,0.0,1.7252000570297241,0.0001569500018376857,0.32850000262260437
1787358771.6974182,,,185.0200080871582,10.568099975585938,34.831633431483596,0.0,1.7252000570297241,0.0001642499992158264,0.32120001316070557
1787359010.371704,,,165.23000717163086,10.632499694824219,34.838620839851544,0.0,1.7252000570297241,0.00015330000314861536,0.34310001134872437
1787360675.021881,,,4.050000011920929,10.681500434875488,34.85415515752054,0.0,1.7252000570297241,0.0001441750064259395,0.18979999423027039
1787360825.0899353,,,20.829999446868896,10.696700096130371,34.85646627304922,0.0,1.6344000101089478,0.0001514750038040802,0.262800008058548
1787360975.7576904,,,30.239999294281006,10.693900108337402,34.8646293441211,0.0,1.7252000570297241,0.0001441750064259395,0.30660000443458557
1787361126.1102905,,,52.57999897003174,10.696200370788574,34.85641401542699,0.0,1.6344000101089478,0.0003650000144261867,0.36500000953674316
1787361276.5540771,,,74.99000072479248,10.705100059509277,34.862311551226284,0.0,1.7252000570297241,0.0001441750064259395,0.35040000081062317
1787361427.099884,,,98.12000274658203,10.6806001663208,34.85611632224753,0.0,1.6344000101089478,0.00015512500249315053,0.35040000081062317
1787361577.3721619,,,121.77000045776367,10.732999801635742,34.84995216613018,0.0,1.7252000570297241,0.0001569500018376857,0.37959998846054077
1787361727.9662476,,,149.23999786376953,10.627599716186523,34.85181291630672,0.0,1.7252000570297241,0.00015877500118222088,0.36500000953674316
1787363557.2137756,171.08037166666665,-45.77152666666666,,,,,,,
1787363650.2288818,171.0803,-45.77157166666666,,,,,,,
1787363684.0,171.0803,-45.77156666666666,,,,,,,
1787363692.0,171.0803,-45.77156666666666,,,,,,,
1787363952.0,171.09751666666665,-45.77625,,,,,,,
1787364083.4601746,171.07995166666666,-45.77162333333334,,,,,,,
1787364175.9657898,171.07991833333332,-45.771429999999995,,,,,,,
1787364186.0785828,,,3.8899999856948853,10.654399871826172,34.85131224507697,0.0,1.7252000570297241,0.00015512500249315053,0.2554999887943268
1787364336.6381836,,,16.21999979019165,10.631600379943848,34.84258860483326,0.0,1.7252000570297241,0.00015877500118222088,0.35040000081062317
1787364486.9246826,,,29.28999900817871,10.652400016784668,34.847100823928585,0.0,1.7252000570297241,0.0001569500018376857,0.36500000953674316
1787364637.1972961,,,40.48999786376953,10.66569995880127,34.85237233636516,0.0,1.7252000570297241,0.0001514750038040802,0.35040000081062317
1787364787.5170593,,,51.579999923706055,10.653400421142578,34.840147662403936,0.0,1.7252000570297241,0.0001514750038040802,0.37959998846054077
1787364938.006195,,,65.8400011062622,10.661399841308594,34.847289907248225,0.0,1.7252000570297241,0.00015512500249315053,0.34310001134872437
1787365088.0830994,,,82.37000465393066,10.523200035095215,34.81651626743995,0.0,1.7252000570297241,0.00015877500118222088,0.36500000953674316
1787365238.4003296,,,96.0099983215332,10.56089973449707,34.83708436318118,0.0,1.7252000570297241,0.0001642499992158264,0.40149998664855957
1787365388.7375183,,,113.43999862670898,10.597700119018555,34.836386149136814,0.0,1.7252000570297241,0.00016060000052675605,0.38690000772476196
